0.0,0.0,-0.1309167467697889,-0.08997657528532158,-0.24476431010051167,-0.25684114257110957,-0.33481470782974815,-0.3921449457315387,-0.4157932298883457,-0.48260043948466985,-0.11242564660948787,-0.5270042067045742,-0.1503928881163981,-0.7237911002901395,-0.17091688773726976,-0.839739821019525,-0.18397171302013368,-0.9401241243399955,-0.01512816015241305,-0.5468322721305497,-0.019702060283012003,-0.7577999996661297,-0.018778970594863602,-0.8909017423889771,-0.01634357187978219,-1.0,0.07468197458096644,-0.5131757914566658,0.11047485452372374,-0.6897224133904762,0.13554258228806668,-0.8033823292192881,0.15357912415049318,-0.906505853272761,0.15366197345940938,-0.44122153763000155,0.22389877347780934,-0.5283014784953799,0.2684768952134925,-0.5864297901878348,0.30799453169830016,-0.6478953833335508,0
0.0,0.0,-0.1291599970880654,-0.09161915306455781,-0.24286869560284277,-0.25819689201654067,-0.33256963027700087,-0.39205961407472967,-0.413869213348773,-0.4805130888123991,-0.11185845822455293,-0.5276456427706341,-0.14996228451405733,-0.7231041865734353,-0.1703616472008287,-0.8388265200119494,-0.18319949681374284,-0.9380260964218676,-0.014736292555990162,-0.5480265895720853,-0.019471894207289453,-0.7584312928655995,-0.018477436399998468,-0.8915861775061455,-0.016243058045510968,-1.0,0.07509874437033183,-0.515671980205766,0.11064869523452506,-0.6910471976893379,0.1356464674067875,-0.8038093938565842,0.15319334541365973,-0.9055515984061484,0.15407347641611052,-0.44424936789636577,0.22455514822253952,-0.5286593816390657,0.26910070288119614,-0.5853437238477434,0.30799258074655034,-0.6451208842195761,0
0.0,0.0,-0.13128761572062808,-0.0922872939917125,-0.24555115440108274,-0.2588120457689172,-0.3350368498767202,-0.39428871595408016,-0.41533105309619395,-0.48434662219393304,-0.1140237314794863,-0.5276597498259784,-0.15185058670842522,-0.7258014426165696,-0.17240499315333063,-0.8426719536789801,-0.18507766178545645,-0.9428696580835879,-0.017223916374313718,-0.5465734877499729,-0.021752697706887085,-0.7576631557833255,-0.02067666839778007,-0.8915972152574974,-0.01777217124319429,-1.0,0.07190194417606119,-0.5132715660154966,0.10819450498928067,-0.6910783032573067,0.13235222563921278,-0.8026680909460121,0.14930741396482233,-0.9027441540167954,0.15092300947610815,-0.4410027118570014,0.2217478072287721,-0.5280192123798109,0.2666229088861725,-0.5851260948961282,0.3059221207496284,-0.6444850177596347,0
0.0,0.0,-0.131877795419339,-0.09103336562019614,-0.245130425104818,-0.2578076586267494,-0.33458434275243065,-0.39411441770014244,-0.41556378505117214,-0.4819594582166741,-0.11369718455854548,-0.5256642525819878,-0.15276713586014665,-0.7241922335079027,-0.1735169371977393,-0.842432295009856,-0.18553700264644202,-0.9446622707900326,-0.015147287638537607,-0.5453892707647809,-0.02093610287486092,-0.7571934808178937,-0.019633987311169394,-0.8909230062758304,-0.015884388299041402,-1.0,0.07505881934830001,-0.5112535668046574,0.10985879927162832,-0.6896743245867838,0.133421703942042,-0.8017436776409786,0.15077268687281833,-0.9028400073198797,0.1537316889998856,-0.4385579338236738,0.22426028843692825,-0.5268005173795703,0.26977597364843314,-0.5829269106273243,0.3102941887076204,-0.6424635323158036,0
0.0,0.0,-0.13002108154829783,-0.08910178878828309,-0.24288050040687864,-0.25543362693549126,-0.33173220096924527,-0.3933450734122278,-0.41174127277249284,-0.4869339233595427,-0.11000237690261787,-0.5279326131827677,-0.14722469694491622,-0.7252404516265253,-0.1677083878614163,-0.8427411548039857,-0.1795662265431145,-0.944904824962036,-0.011111205730814902,-0.546384665997594,-0.0156631370455927,-0.7574145460930007,-0.014511003005316598,-0.889999000648952,-0.010492559843970996,-1.0,0.07858568533566299,-0.5116980426995903,0.11510219804633132,-0.6900143916569466,0.13952443413312307,-0.8012476108872659,0.15798149622638533,-0.9032849219967685,0.1559184249025257,-0.4388844236737497,0.22619922751917237,-0.5248574171509178,0.27240118008581393,-0.580418830779311,0.3141068043283171,-0.6414110536240752,0
0.0,0.0,-0.13004349833930676,-0.08800754892869748,-0.24236441681639925,-0.2542501524439557,-0.33010768592412637,-0.3926478849729559,-0.40978593272171254,-0.48744331151092574,-0.10679161118504506,-0.5239947066746424,-0.14417823031126242,-0.7215577724726513,-0.16358871053948548,-0.8387716697766293,-0.1750816415840808,-0.9411050549063144,-0.009487645572836174,-0.5429585290733671,-0.013334911532641582,-0.7564342319408217,-0.011403549614578424,-0.889905389693997,-0.006933979472563547,-1.0,0.07930027678948136,-0.50796015183873,0.11524719419287478,-0.6876276716181112,0.14031625443689355,-0.8010189233701337,0.1597224962151577,-0.9042921224480713,0.1570712211055361,-0.43464007862075354,0.22695266480386792,-0.5223559224640404,0.273151644696225,-0.578769442097195,0.3144589546947721,-0.6394076367269418,0
0.0,0.0,-0.12965697623642994,-0.0906643135406841,-0.24163453014156824,-0.2562499206902326,-0.3286085446539494,-0.3948311429738015,-0.406304373843477,-0.4892658739588027,-0.10406200369191633,-0.5251605416303501,-0.14036037363049136,-0.7233200076336429,-0.16036472291593215,-0.8402662096101792,-0.17291880595692863,-0.9427902258518243,-0.007486095598189722,-0.542858127453471,-0.010677645046056892,-0.7550154252832323,-0.009290874885638425,-0.8892027620450699,-0.005666014190912233,-1.0,0.08095518071305888,-0.507539466406373,0.1180171637533338,-0.6862808533656328,0.14312445898297882,-0.7997200085293767,0.16253488696709745,-0.9026205440040448,0.15803817866456535,-0.43381907818537263,0.2282964311724335,-0.5215262259672744,0.27428838300384845,-0.5791888433363995,0.31600519625155293,-0.6400658389256568,0
0.0,0.0,-0.12900033898098762,-0.09515267124843754,-0.23924878136397057,-0.26092530506115136,-0.32566818941050224,-0.39611561822915287,-0.402307579845922,-0.4893086837389367,-0.10126848946270954,-0.5285437766804681,-0.13689677004158324,-0.7248340775636695,-0.15664126358796407,-0.8408873675114112,-0.169362180379373,-0.9425309843404199,-0.004477306595447122,-0.5455215195788538,-0.006825206422528311,-0.7557426472241382,-0.005947756185595631,-0.8893317130812254,-0.0036218423001816388,-1.0,0.08360756758596471,-0.5097908863675858,0.1209768366304172,-0.6880715335591799,0.14578281690592215,-0.8030034783747148,0.16456390387845674,-0.9082457094186408,0.15971122148799113,-0.4355642356550115,0.2307495380157427,-0.5222069811202869,0.2777895160347696,-0.5796156286010519,0.32003891884318175,-0.6406315853019136,0
0.0,0.0,-0.12899911416098322,-0.0916226319552472,-0.23952076763984237,-0.25751044002283663,-0.327196442675053,-0.39535197991724064,-0.40632316317803246,-0.48959165658755854,-0.10324049952465274,-0.5300965442924186,-0.1397016459269334,-0.7282176052163789,-0.1594629963434586,-0.8451487919569185,-0.1721060799238197,-0.9465685976460566,-0.006555645251563002,-0.5464498621664423,-0.010005833878213194,-0.7579807360414875,-0.008920127628168371,-0.8912543274685863,-0.006308944853792909,-1.0,0.08177993463936124,-0.5095524377098645,0.11893441143153269,-0.6892930094174572,0.1438404255020612,-0.8028452862357579,0.162561717972679,-0.9069821014371421,0.1591400907166503,-0.43435733330340004,0.22935928052784904,-0.5208565043688608,0.27542627689749927,-0.5777244382748558,0.3166054125044549,-0.6385757479664834,0
0.0,0.0,-0.1297895307096,-0.09018654846073429,-0.24091119661393373,-0.25618135928143076,-0.3279346292723009,-0.3945159121605607,-0.4063668201485867,-0.48877227814913,-0.1053229109560477,-0.5265862748555777,-0.140905908143441,-0.7248396344514514,-0.16046253498628454,-0.8418680671749121,-0.17338920134191357,-0.9433430396596044,-0.008489085226037887,-0.5443283770169924,-0.01123522786611586,-0.7556061991837317,-0.010113000723629702,-0.8895624715682421,-0.007717554065578653,-1.0,0.0800186074429398,-0.5089229079910159,0.11740117957185316,-0.6894778934147081,0.1425637097181594,-0.8036576531985498,0.16124216392252771,-0.9083792731573496,0.15734090471216425,-0.43460874755377094,0.22815084611478995,-0.5210096481261031,0.2746495204777488,-0.5781288668825949,0.3161511196950303,-0.6390886738216537,0
